TransactionID,CustomerID,TransactionAmount,PaymentType,ProductCategory,Quantity,DeviceType,IPAddress,ShippingAddress,BillingAddress,IsFraudulent,AccountAge,TransactionHour
3690c42a-f82,3790a657,295.73,Debit Card,Toys & Games,3,Desktop,174.181.227.128,852 Smith Parks Apt. 550,45263 Mary Shores Suite 702,0,144,2
bf2962f0-e20,34c6cede,699.24,PayPal,Health,4,Desktop,169.52.230.212,898 Rogers Parkway Suite 527,05993 Shelley Mill,0,240,16
99e618e6-1f2,c18bbc6d,480.99,PayPal,Toys & Games,5,Tablet,136.60.207.21,84935 Fox Burg Suite 825,446 Flores Tunnel,0,341,10
cd719243-593,64779933,40.69,PayPal,Sports,5,Tablet,95.142.47.71,05790 Matthew Ramp Suite 926,556 Page Track,0,396,9
bd8f37b2-f46,988e411a,51.68,PayPal,Sports,1,Mobile,84.154.252.136,007 Hernandez Lodge,346 George Shoals,1,154,4
2922b77d-e1e,72c9ddd1,929.59,Net Banking,Electronics,5,Desktop,145.206.214.204,025 Smith Stravenue Suite 878,43883 Lisa Drives,0,279,0
7aed5047-926,2cc511cb,196.95,Credit Card,Home,1,Desktop,210.19.61.30,954 Blair Prairie Apt. 560,1831 Morris Land Apt. 362,0,69,6
773cb8b3-23b,55a1f46f,521.05,PayPal,Health,5,Desktop,48.104.15.174,776 Bradford Streets Apt. 002,84319 Jose Hollow,0,357,15
6cb7accf-e2f,ae83dbc0,600.77,Credit Card,Toys & Games,2,Tablet,145.123.183.153,798 Christina Keys,80640 Walls Street Apt. 532,0,54,5
cd04072c-a5d,246f1c19,533.52,Credit Card,Home,3,Mobile,207.102.51.115,3045 Moore Port,860 Kemp Common,0,156,10
bc0ed193-d83,74e76016,322.01,Net Banking,Sports,2,Mobile,189.171.200.25,441 Wilson Oval,2555 Alexandra Lodge,0,341,23
770dcab4-dc6,6832984a,381.96,Credit Card,Sports,5,Desktop,123.81.238.105,377 Jordan Corner,192 Black Court,0,93,15
ce0e26ae-d0b,d922ccb5,364.46,PayPal,Electronics,5,Desktop,60.1.240.52,76837 Wilson Valleys,2290 Martinez Islands,0,102,1
72ba64ac-99d,9b8921ce,643.63,Credit Card,Clothing,5,Desktop,59.27.53.236,078 Wise Fords Suite 264,937 Melissa Divide Suite 085,0,274,16
0a4b8390-67f,a831662d,281.92,Credit Card,Electronics,3,Desktop,33.95.111.31,63353 Shane Valley,005 Rogers Parks,0,31,21
6769b276-b83,96b9ad39,350.75,Net Banking,Toys & Games,5,Tablet,221.39.141.1,180 Christopher Turnpike,309 Brock Views,0,397,2
1b43e657-d35,f0a94b0e,925.83,Net Banking,Sports,4,Mobile,45.124.61.124,740 Kelly Lights,8751 Lewis Corner,0,2,1
db2745ca-08c,81502239,555.74,Debit Card,Electronics,1,Mobile,176.51.70.236,89087 Johnny Mission Apt. 222,6607 Schneider Causeway,0,282,2
e98b1180-53b,eef0526e,345.11,Debit Card,Sports,1,Tablet,201.161.246.137,701 Samuel Terrace Suite 285,1762 Kevin Rest,0,162,10
f39b14de-98c,4e3aa71a,320.01,Net Banking,Health,3,Tablet,64.50.86.0,26452 Barker Stravenue,544 Ramirez Heights Apt. 929,0,280,8
d3527e31-ccd,c8475ab1,959.26,PayPal,Toys & Games,2,Mobile,185.230.38.241,4805 Keith Wells Suite 204,0034 Mark Fords,0,175,19
133b6cdd-344,77aa16bf,306.96,PayPal,Health,2,Tablet,103.127.87.242,061 Gonzalez Village,027 Jesse Crossroad Suite 405,0,80,15
1885932c-106,a5e46f76,184.74,Debit Card,Sports,2,Tablet,110.143.134.65,5551 Payne Inlet,2706 Cobb Common,0,218,21
ea29c91f-13f,500749dc,51.97,Debit Card,Electronics,4,Tablet,29.58.110.89,7057 Wagner Point,722 Natalie Track Apt. 995,0,181,22
cc479650-70d,70022107,600.15,Net Banking,Toys & Games,3,Tablet,156.156.192.127,15439 Daniel Crossing,166 King Stravenue,0,301,1
f264d3c7-4d5,8dac1c47,318.14,Debit Card,Health,2,Tablet,93.58.193.181,6455 Chase Pines Apt. 519,62381 Jonathan Squares,1,212,7
be2da043-aab,9bf8959a,834.57,PayPal,Electronics,2,Desktop,142.46.18.153,81013 Javier Island,5225 Allen Courts Apt. 409,0,83,12
31f6fdf6-262,1bfaca0d,551.73,Credit Card,Home,1,Tablet,161.237.81.30,459 Lisa Parkway Apt. 424,934 Curry Vista,0,109,17
9381e363-28c,c3cf1742,364.61,Net Banking,Health,3,Mobile,218.78.42.204,7252 Rodney Square,28917 Matthew Branch,0,153,10
8037cde4-ceb,46d65bdf,294.51,PayPal,Home,2,Tablet,94.215.75.84,0696 Kayla Route,96968 Wright Groves,0,18,2
9bc3c5c3-c94,022468eb,218.4,Credit Card,Electronics,3,Desktop,167.123.42.37,9338 Logan Vista Suite 887,1736 Tony Valleys Apt. 571,0,240,0
e639ebeb-89d,75c0294f,189.62,PayPal,Toys & Games,2,Tablet,62.96.4.19,1256 Gallegos Squares,7109 Morris Knoll,0,16,7
f2e16730-f51,b6eb242f,241.96,Net Banking,Sports,2,Desktop,98.195.143.61,93259 Aaron Viaduct,0702 Murray Expressway,0,273,22
c078427d-3cf,8ab474ab,211.82,Credit Card,Home,3,Mobile,171.253.226.120,471 Burnett Highway,43042 Martin Glens,0,163,16
c7e69003-c39,1ebd3792,963.73,Debit Card,Electronics,3,Mobile,196.64.9.218,2287 Figueroa Villages Apt. 452,6633 Nunez Keys Apt. 129,0,299,3
e630d5e0-a53,787a8d8d,732.76,Net Banking,Toys & Games,5,Mobile,72.38.165.183,080 Ronald Grove Apt. 439,48099 Watkins Rue,0,271,2
3bdf3d37-309,ce97124d,927.08,Credit Card,Toys & Games,3,Tablet,197.16.111.68,0959 Barnett Springs,10434 Collins Springs,0,179,4
5dcfc98a-45e,73cfc547,279.69,Credit Card,Health,5,Desktop,41.192.93.124,22405 Leah Crossing Apt. 356,599 Victoria Trafficway Apt. 927,0,354,11
8b64ef53-f1b,d45836b0,802.0,Net Banking,Home,1,Desktop,29.114.72.148,814 Kevin Meadow,05552 Beck Place Suite 693,0,361,13
0abb8b08-db2,e3146bf5,199.94,Credit Card,Home,1,Desktop,147.143.241.148,116 Kaiser Mills Suite 816,03941 Suzanne Neck Suite 254,0,60,0
cff8f7e7-c1f,76942139,33.43,PayPal,Home,4,Mobile,190.116.202.136,202 Lisa Knolls Apt. 390,8021 Allen Groves Suite 917,0,375,11
225cefc0-167,d4537508,385.87,Credit Card,Home,2,Tablet,152.70.189.206,3963 Megan Causeway,7076 Parker Plain Apt. 452,0,350,15
f254d2b0-dd9,7f3fb451,870.55,PayPal,Toys & Games,3,Tablet,42.122.72.209,08354 Tran Curve Apt. 758,743 Nathan Knolls,0,172,5
399ea70a-a70,b6ddc982,293.49,Net Banking,Electronics,4,Tablet,53.255.103.146,26906 Carlson Radial,341 Pierce Lane,0,269,10
35f06d69-939,8973d054,730.66,Debit Card,Sports,3,Desktop,120.192.131.218,84585 Morgan Isle Suite 044,8860 Walker Orchard Suite 903,0,97,10
5f84556f-3ff,4cfd4d57,110.48,Net Banking,Home,1,Mobile,196.31.161.24,3580 Murphy Crossroad,516 Lauren Lakes Suite 757,0,397,16
f01c6002-9cf,12669280,146.64,Net Banking,Toys & Games,5,Desktop,109.28.95.181,579 Lindsey Knoll,7048 Lopez Unions Suite 012,1,312,23
7f154d94-676,7d96d1c9,244.93,Credit Card,Toys & Games,2,Tablet,75.154.30.252,78609 Anderson Run,0525 Peck Well,0,25,5
887dbf02-8fa,9a9b7e1e,989.22,Net Banking,Electronics,3,Desktop,157.222.105.206,897 Michael Unions Apt. 011,360 Ronald Skyway Apt. 093,1,142,12
6556701e-816,b9f788dd,990.76,Debit Card,Electronics,5,Tablet,46.226.118.216,97318 Clark Shores,56016 Ryan Villages Suite 920,0,236,15
39e2b13b-d3b,8351e193,532.0,PayPal,Sports,5,Desktop,141.73.12.80,3116 Holland Overpass,943 Laura Pines,0,132,18
be9d22d9-f9f,e2aa8a49,638.53,Net Banking,Health,3,Desktop,119.110.124.139,47367 Patricia Alley Apt. 610,9959 Michael Ford,0,118,2
bdfc61d6-809,e84bd992,540.69,PayPal,Clothing,4,Desktop,59.58.107.87,47487 Jimmy Mount Apt. 877,79923 Rodgers Roads,0,82,10
b495acf5-4e9,c24cd093,205.88,PayPal,Toys & Games,1,Tablet,202.6.129.175,069 Angela Island Suite 878,81397 Juarez Passage Apt. 988,0,126,3
d3b44df7-beb,f6d0f56b,195.79,Debit Card,Sports,5,Desktop,149.202.188.105,473 Campbell Haven,06637 Ward Drive,0,376,21
97a90a01-777,a7e8dec9,993.61,Net Banking,Electronics,4,Desktop,172.188.154.120,471 Eric Ferry Suite 191,928 Conway Ports,0,91,16
c12968b4-0d7,7bfb6883,928.63,Net Banking,Home,3,Tablet,116.133.204.119,5376 Ashley Valley Apt. 963,26993 Leslie Branch Suite 362,0,47,13
ff7de71b-933,e8f5653f,531.72,Credit Card,Sports,5,Tablet,19.244.236.83,10211 Michelle Circle Suite 181,934 Jonathan Well Suite 937,0,388,3
9a305bd7-8ed,c7374364,526.17,PayPal,Electronics,1,Desktop,140.7.20.246,74440 Erik Spurs,213 Perry Neck,0,30,13
abc1635c-070,54aae140,701.11,Debit Card,Home,2,Tablet,104.102.86.105,79583 Hunter Harbors Apt. 296,57036 Huff Vista,0,323,15
2e152531-fd5,78813b73,991.07,PayPal,Electronics,4,Desktop,9.37.26.175,7972 Mccall Mountain Apt. 899,82600 Mueller Landing,0,342,11
a1e43a32-882,fe053461,262.19,Debit Card,Clothing,3,Desktop,108.177.138.251,1159 Desiree Estates,0577 Beard Inlet,0,182,19
be9000df-c60,f1127d08,784.42,Net Banking,Health,5,Tablet,217.89.158.227,890 Michael Passage Apt. 915,5111 Brad Dam Apt. 042,0,123,21
b0956e2f-59f,d2c39f21,133.19,PayPal,Health,1,Mobile,159.109.100.128,260 Kimberly Common,4708 Miller Stravenue Suite 931,0,4,15
9fc16e56-8d1,94be6b87,859.58,Debit Card,Toys & Games,3,Tablet,3.26.18.45,0988 Steven Plains Suite 946,2290 Ramirez Track Suite 549,0,245,12
5e51e4a9-8fb,18cf283d,416.3,Credit Card,Sports,3,Mobile,91.99.189.154,09153 Diane Station,216 Nicole Meadows,0,370,21
157d835e-a29,8e43150f,12.36,PayPal,Toys & Games,1,Mobile,32.198.95.15,67405 Brown Forks Apt. 098,52964 Richard Streets,0,208,15
331828b4-d93,a5d4687c,182.72,Net Banking,Health,2,Tablet,144.210.10.58,303 Kathleen Meadow,038 Katherine Inlet Apt. 214,0,275,8
9fa53a12-346,999205ae,202.74,Net Banking,Home,3,Mobile,156.178.81.219,3869 Gomez Streets,1105 Davis Lodge Suite 461,0,285,13
ef5c3df8-34e,bc16a0a8,220.51,PayPal,Toys & Games,4,Tablet,115.133.205.29,38506 Peter Manor,55371 Christopher Tunnel Apt. 841,0,173,12
fd2dc6dd-d14,df1f819e,737.15,Credit Card,Electronics,3,Mobile,200.186.201.93,0159 Price Glens Suite 968,44766 Donna Points,0,42,2
c613ef05-5e1,4b6c6f42,969.59,Credit Card,Electronics,5,Desktop,8.130.33.174,807 Julia Expressway,1729 Michelle Tunnel Suite 758,0,211,2
45ce0cde-ae3,ee293e07,337.52,PayPal,Home,5,Tablet,31.143.82.245,3511 Andrew Street Apt. 227,615 Tanya Fork Suite 030,0,244,23
a0a31dc0-6c0,bea59615,438.63,Credit Card,Clothing,4,Tablet,190.156.78.24,661 Jade Shore,62267 Adams Rapid,0,300,10
b1257cd8-203,1adfd51f,878.4,PayPal,Health,5,Desktop,200.218.63.239,1367 Le Ports Apt. 895,365 Jeremy Unions Suite 171,0,260,13
ffb04242-7ba,c56218ec,356.51,Debit Card,Toys & Games,5,Desktop,132.78.148.92,56885 Kellie Spur,46312 Heather Hollow Suite 072,0,197,17
e73da871-2fa,40fa258c,613.49,PayPal,Electronics,2,Desktop,147.213.190.25,8378 Linda Extensions Suite 766,5725 Adam Viaduct Apt. 402,0,120,13
e8a1a5f8-270,31dadc19,714.04,Debit Card,Sports,3,Tablet,140.194.98.124,6860 Lee Summit,31848 Cassandra Dam,0,138,18
2d214216-35d,b82f7bc5,233.84,Credit Card,Toys & Games,5,Mobile,110.55.86.253,301 Margaret Greens Apt. 231,3907 Manning Junctions Apt. 187,0,179,20
95ba372f-c74,1343eb8b,58.56,Credit Card,Toys & Games,3,Desktop,216.252.66.139,53805 Tamara Mews,97470 Dawn Stravenue Apt. 536,0,374,4
4dce6e3b-7ad,fcd76d21,94.4,PayPal,Health,4,Desktop,201.40.95.11,8086 Williams Shoal Apt. 357,720 Sherman Garden,0,352,8
8cb05191-b6c,90e0f5d6,731.94,Credit Card,Clothing,3,Desktop,148.0.94.44,3426 Walker Skyway Apt. 108,151 Oscar Rapid,0,291,9
9ad456d3-c0d,12a0aa4d,376.9,Credit Card,Electronics,3,Mobile,130.15.174.200,24171 Leah Rapids Suite 841,8775 Harris Isle Apt. 255,0,396,5
c8d34ece-3d1,237ac30b,924.8,Debit Card,Home,5,Desktop,87.27.64.134,0202 Williams Stream Suite 301,80627 Carlson Lane,0,161,1
ec4fb8a0-8ce,5c064efe,792.81,Net Banking,Electronics,1,Mobile,206.58.212.103,17108 Sheppard Forest Apt. 079,38375 Bruce Manor Apt. 444,0,167,8
73129048-3d0,1c805cfc,196.04,PayPal,Electronics,3,Desktop,58.120.113.69,48097 Trevino Mission,28465 Clark Lodge,0,398,13
5ae3d7cc-a15,fe785fcc,807.75,PayPal,Toys & Games,5,Mobile,209.182.236.166,78110 Michael Ports,00270 Parker Trafficway,0,76,9
5eaf921a-564,071d5b27,854.51,Debit Card,Electronics,1,Mobile,44.101.115.56,6389 Crosby Circles,913 Wendy Gateway Apt. 040,0,211,17
c885c737-29d,cf671578,66.65,Credit Card,Home,2,Mobile,183.38.17.250,43815 Everett Ford Apt. 185,1811 Michael Tunnel,0,112,17
0ee24ae3-ee9,5c803cc9,388.96,Net Banking,Electronics,4,Mobile,63.198.10.121,091 Davis Camp Suite 066,02985 Anderson River,0,188,17
29e19afa-856,5f1a3d79,196.27,Credit Card,Sports,2,Tablet,4.116.41.37,14801 Daniels Gardens Suite 477,3290 Jennifer Avenue,0,21,16
3c26efe1-5c9,5d2e30fe,702.78,PayPal,Sports,4,Desktop,67.59.189.183,442 Holmes Coves Apt. 842,4259 Stephen Highway,0,282,0
8210ec70-ef2,71494773,196.5,Credit Card,Clothing,1,Mobile,94.252.145.89,97875 Mcintyre Hollow,88811 Woods Green,0,321,3
d7ea9c6f-63d,671221a6,557.0,Credit Card,Clothing,1,Desktop,36.253.93.177,054 Williams Mount,34522 Zachary Islands Suite 119,0,205,16
2258dde1-5b7,a79f4422,638.96,Debit Card,Electronics,3,Desktop,207.62.52.121,2857 Jessica Station Suite 720,30832 Stokes Wall Apt. 673,0,388,14
e973b8cd-eed,3aef661f,899.66,Net Banking,Sports,3,Mobile,16.41.175.167,4308 Mann Villages Suite 332,3973 Floyd Ville,0,49,12
d9741ff3-1fa,ecc648bc,531.58,Net Banking,Toys & Games,1,Tablet,124.218.133.75,694 Brown Ramp Apt. 232,1328 Christopher Pines,0,115,1
2de35860-d9b,489a69df,528.51,Net Banking,Home,2,Tablet,76.133.254.1,7987 Haley Avenue,19970 Frazier Underpass,0,2,5
db92b142-c16,a5c277cf,724.57,Credit Card,Health,3,Mobile,39.175.160.126,0575 Tracey Track Suite 197,68785 Heather Knolls Apt. 594,0,302,17
c43a0de8-8dd,58be9401,189.03,PayPal,Sports,5,Tablet,179.42.44.39,3793 Leonard Rest Suite 272,3096 Natalie Estates Apt. 078,0,36,22
cc5c60d9-0cf,13b69496,567.75,Credit Card,Sports,2,Desktop,198.253.20.61,9057 Jason Lane Suite 065,65348 Lawrence Knoll,0,345,20
9fb67f10-d08,9226f0ee,506.92,Debit Card,Health,1,Tablet,189.6.218.51,381 Luna Mountains Suite 445,11158 Wise Corners,0,113,9
619e66a1-cca,24ca54e6,330.46,Net Banking,Sports,2,Tablet,120.199.193.226,273 Robert Orchard Suite 794,41201 Watson Manors,0,356,21
81a8ebfc-ed4,06c9b269,62.01,PayPal,Health,3,Desktop,76.202.65.108,69166 Tamara Forks Apt. 224,9560 Smith Divide,0,331,21
ac3f6750-b0d,9ca3d7d8,158.23,Net Banking,Clothing,4,Desktop,190.204.234.40,091 Anderson Drive,1767 Myers Squares,0,283,7
aaba85b5-5bb,ebaa011f,572.98,Debit Card,Sports,4,Tablet,60.227.238.233,901 Parker Place,814 Danielle Shore,0,172,22
2b9a6e82-33e,7a95ffb8,991.62,Credit Card,Toys & Games,1,Desktop,169.156.114.129,06719 Martin Rapids,575 Stewart Forest,0,84,18
5b5ee04d-5e0,1adbdbe1,996.53,Debit Card,Toys & Games,3,Tablet,159.171.205.16,477 Joy Fords,384 Collier Vista,0,143,21
98f4b552-e58,29b1f3c5,594.82,Credit Card,Sports,4,Mobile,147.45.234.42,767 Wolfe Prairie,391 James Crescent,0,126,19
f7c03c3d-34a,e363bbba,830.24,PayPal,Electronics,2,Mobile,42.113.181.247,76168 Hoffman Forest,98140 Chad Village,0,201,10
9c375d98-6c1,c12f506e,941.17,Credit Card,Electronics,5,Mobile,123.199.232.156,4318 Woodard Rue,7828 Anderson Center Apt. 473,0,328,16
ac2cf961-e8e,cdadc3b7,486.52,PayPal,Sports,2,Tablet,96.93.139.143,03648 Miller Bypass Suite 554,402 Frederick Shoals,0,4,4
00700959-9ec,f7c28b0e,931.73,Net Banking,Clothing,2,Tablet,181.134.7.249,177 Ian Shoal,1621 Marcus Drives,1,278,1
36aae17b-79e,72c22fb1,620.63,Debit Card,Health,3,Desktop,90.71.167.186,774 Sanchez Club,38808 Tucker Trafficway,0,87,13
7772faba-5cb,e4ee71af,822.98,PayPal,Toys & Games,1,Mobile,56.125.104.68,0739 White Rapids Suite 705,8958 Steven Course Apt. 230,0,136,22
4ca30980-20d,a46f02db,743.68,Credit Card,Home,4,Desktop,114.3.254.212,847 Kline Falls,01441 Rodriguez Square Apt. 785,0,360,15
4b407fbb-aaa,fe76f36b,754.5,PayPal,Electronics,4,Desktop,25.116.76.107,9194 Barker Mount Suite 366,8734 Aguilar Summit Apt. 620,0,329,12
eb532b44-a51,f852446f,966.86,Debit Card,Clothing,2,Desktop,213.92.77.112,674 Miller Path,90662 Ashley Turnpike,0,78,12
012c43e1-3c3,a2687efd,656.83,Credit Card,Electronics,3,Desktop,202.254.123.120,3393 Cross Center Apt. 477,39188 Jody Lock Apt. 548,0,307,9
6022dc2c-0bf,9d0875ef,695.93,Credit Card,Sports,2,Mobile,5.76.247.249,28395 Billy Brook Suite 104,2013 Carter Square Apt. 058,0,27,0
46d3962d-61e,6112316d,804.7,PayPal,Sports,1,Tablet,169.2.28.93,92882 Hall Views Suite 170,520 Melendez Squares Apt. 736,0,312,2
5ee406ae-408,4d26b510,105.09,Credit Card,Electronics,3,Tablet,119.207.141.74,0244 Sarah Camp,6898 Max Ramp Apt. 273,0,331,2
fc04a5fe-d2f,4e657c31,430.76,Debit Card,Toys & Games,3,Tablet,168.179.223.3,532 Smith Pass,843 Ashley Station Apt. 207,0,313,18
ca332a7f-3fb,b66e1764,139.11,Credit Card,Toys & Games,2,Tablet,219.169.51.191,8469 James Dale,800 Rick Villages Apt. 721,0,32,15
98d8cd20-b33,03388f88,102.78,Credit Card,Home,3,Mobile,121.247.166.131,00144 Megan Canyon Suite 154,597 James Loaf,0,94,8
a45a9043-eb7,b0f92abb,438.33,Net Banking,Health,4,Desktop,178.114.148.127,360 Hughes Station Suite 845,005 James Plains,0,192,3
0dd47b02-676,e973dcaf,534.38,Debit Card,Sports,4,Tablet,190.80.219.208,159 Christopher Oval,5908 Matthew Square,0,86,15
c12d8d76-83e,f04cdeb9,844.86,Debit Card,Sports,2,Tablet,47.56.98.149,02178 Houston Place Apt. 675,5163 Douglas Springs Apt. 544,0,88,5
f693eee0-ad3,590be688,225.69,Debit Card,Electronics,1,Mobile,134.56.38.240,397 Ashley Mountains,348 Lopez Coves Suite 213,0,91,2
83c05f5c-f84,d138cd92,865.61,Net Banking,Home,4,Desktop,147.26.134.138,865 Gonzalez Stream,7111 Kevin Ford,0,48,19
8acc528b-17e,64e71143,661.3,Credit Card,Health,3,Tablet,208.48.217.99,8595 Garcia Harbors,2095 Clark Grove,0,384,22
edb97b45-8e9,5c4c684a,379.88,Credit Card,Health,5,Desktop,135.119.12.249,89337 Watson Garden,924 Wagner Freeway,0,364,23
4ce7889b-921,c2e055f3,600.5,Net Banking,Health,5,Tablet,29.48.30.156,811 Shawn Key,49812 Allen Mills Suite 961,0,257,6
5c0926e9-422,e897cd21,609.53,Net Banking,Sports,5,Mobile,137.92.122.71,445 Walters Stravenue Suite 418,69114 Andrea Roads Apt. 155,0,15,18
53113a43-a84,58345424,548.36,Debit Card,Home,5,Tablet,60.102.200.187,3204 Smith Forge,863 Joshua Well,0,305,20
729b24b7-827,affb42a0,285.56,PayPal,Health,3,Desktop,166.236.188.135,723 Margaret Ways,892 Walsh Trail,0,122,8
75f60df4-5d5,ff9f3d22,710.75,PayPal,Clothing,1,Desktop,188.245.26.13,89109 Lopez Ports,9047 Ashley Union,0,112,19
0348d6c7-39f,1817a65d,569.07,Credit Card,Sports,3,Mobile,112.157.194.6,62497 Jennifer Springs Suite 017,219 Ellis Ridge,0,392,15
d7ec96e9-eb0,15afabd9,646.47,Debit Card,Clothing,2,Tablet,56.198.106.179,8174 Christopher Common,20410 Matthew Flats Suite 771,0,350,2
166b9ee8-eb9,cf193094,483.27,Credit Card,Sports,3,Tablet,70.106.103.43,01516 Jennifer Port Suite 104,22686 Moore Plaza,0,188,17
00ba6d2e-1df,f4a5e2f3,452.01,Credit Card,Health,2,Desktop,72.50.83.31,6657 Harold Turnpike,431 Patterson Skyway Suite 595,0,348,12
fe31d72e-756,869bdb3d,521.87,Credit Card,Electronics,1,Mobile,36.152.82.151,469 Amanda Hollow,3791 Fox Ports Suite 942,0,166,0
1c7aa3f6-e4b,e4aaa00b,362.87,Debit Card,Clothing,5,Desktop,67.42.0.194,87922 Kelly Lodge,906 Cox Plaza Suite 872,0,113,15
4710f61f-6d0,43710a2a,775.58,Net Banking,Health,1,Tablet,21.169.231.207,785 Price Harbors,280 Jordan Prairie,0,130,9
bdf6e7c8-e3f,3cac131c,566.87,Net Banking,Health,3,Desktop,122.217.49.81,12196 Monica Mountains Apt. 030,69057 Christina Islands Suite 802,0,339,16
e0df7f3a-ba1,81da47a6,646.85,Debit Card,Health,4,Desktop,136.70.23.220,381 Destiny Trail Apt. 452,6737 Alejandro Spur,0,146,11
b70eb08e-3c4,3887cc4c,138.61,Credit Card,Health,2,Desktop,202.140.95.187,092 Fisher Drive Suite 293,0965 Smith Expressway,0,187,21
26134bf7-46f,9c9694ee,890.3,Credit Card,Toys & Games,2,Mobile,145.80.46.184,847 Anthony Points Suite 670,86975 Rice Lakes Suite 737,0,285,0
cc2e2abe-de6,12d12e2a,841.41,Debit Card,Clothing,5,Mobile,153.129.226.247,4109 Perez Pine,276 Sylvia Mountain Suite 150,0,213,15
ac2decc3-8c2,d9c43a10,45.22,Net Banking,Health,4,Desktop,50.251.52.33,732 Sean Meadow Apt. 365,674 Gregory Mission Suite 100,0,66,11
6f30dd75-525,56ca857e,625.86,PayPal,Toys & Games,4,Tablet,174.196.107.8,301 Castro Squares Suite 855,960 Green Curve Apt. 199,0,165,21
2e7e4a9c-8e9,59abf886,614.12,PayPal,Sports,3,Desktop,132.1.254.172,853 Graham Parkway Suite 710,4535 Joshua Extensions,0,306,7
d05fbec1-4e8,64674372,598.72,PayPal,Electronics,2,Desktop,155.106.30.138,8831 Jennifer Neck,837 Morales Lights Apt. 787,0,165,1
77db5f6c-dd9,16b73dc4,189.84,Credit Card,Clothing,3,Desktop,14.110.40.224,2445 Gregory Terrace Suite 960,156 Smith Pike Suite 917,0,40,5
4fc4d0f3-836,54e27c59,513.37,PayPal,Electronics,1,Desktop,163.181.248.232,404 Phillip Well,57032 Albert Courts,0,332,20
c683e90c-6b3,1f1f1383,392.31,PayPal,Health,5,Mobile,210.119.202.19,416 Martinez Avenue Apt. 774,26144 Dan Canyon Apt. 723,0,136,12
81fa5f78-064,43ae4b60,520.42,Net Banking,Sports,5,Mobile,157.77.239.178,05523 Stephanie Mews,937 Christopher Parks Suite 398,0,150,0
6fce6996-447,87e7d2d6,56.87,Debit Card,Electronics,1,Mobile,61.22.90.41,319 Cohen Rest Apt. 503,19776 Jones Summit Apt. 318,0,63,16
c2b094ea-d3d,be842719,353.67,Net Banking,Home,2,Desktop,138.222.175.26,8631 Novak Drive,14629 Kathy Rue Suite 807,0,9,22
1edbb795-b7b,3f780953,154.64,Debit Card,Health,2,Mobile,157.244.105.0,38013 Baker Plains,50768 Smith Lodge,0,170,19
a003972f-cf2,f367f956,129.77,Credit Card,Electronics,5,Desktop,115.249.122.73,06003 Huerta Fort,6085 Boyd Lodge,0,279,14
d1d90692-a38,d0db441d,663.59,Credit Card,Electronics,4,Desktop,53.75.84.199,1928 Mclaughlin Fork Apt. 340,070 Amanda Brooks,0,243,20
31f32fc4-e89,1359841a,973.01,Credit Card,Clothing,3,Mobile,177.229.83.89,6770 Charles Plaza,3871 Farmer Walks Apt. 424,0,269,6
1d3bded9-c0d,5cd4649d,363.44,Net Banking,Health,4,Mobile,74.132.125.213,92182 Sandra Road,4691 Bethany Station,0,236,17
934a638a-2dd,465f6ceb,931.99,Credit Card,Toys & Games,4,Mobile,151.211.225.80,2020 Decker Overpass,544 Norris Turnpike,0,300,14
64764190-396,cdba3cff,106.41,Credit Card,Clothing,1,Desktop,91.76.51.229,2459 Dana Highway Suite 680,84664 Calderon Green Apt. 542,0,260,7
a3bfb75c-77c,67336e92,926.67,Credit Card,Sports,3,Mobile,181.206.100.232,69319 Rodriguez Viaduct,468 Rodriguez Drive,0,388,18
eb5386d6-a9d,9ced0e61,886.12,Net Banking,Health,5,Tablet,4.18.68.107,885 Mary Views Suite 673,58945 Bryant Fall Suite 299,0,210,11
5cec0484-d49,20bea58a,939.73,Debit Card,Sports,1,Tablet,92.209.9.71,303 Kathryn Summit Suite 683,5611 Smith Drives Apt. 380,0,31,2
f87ac07f-3f9,41b4f91a,387.27,Debit Card,Home,4,Mobile,43.202.54.70,2020 Roach Forges,805 Jones Lock,0,309,3
7c5aab1d-389,9097ce00,860.96,PayPal,Sports,2,Mobile,16.118.8.3,7891 William Crossroad Apt. 975,526 Evans Motorway,0,379,18
ae1e7328-f1b,74b1ca05,461.2,Net Banking,Toys & Games,4,Mobile,145.223.245.108,402 Melissa Cliff,847 Weeks Manor,0,307,5
def4466b-212,b2552925,268.9,Credit Card,Sports,5,Tablet,148.76.67.207,55163 Bauer Views Apt. 092,280 Jacob Stream,0,29,4
dcb93c3d-42e,dd69a092,984.26,Net Banking,Electronics,3,Tablet,71.164.111.137,0769 Wolf Canyon,4818 Anthony Green,0,221,7
